Municipios;Sexo;Periodo;Total
08041 Canovelles;Total;2014;15.954
08041 Canovelles;Total;2013;16.009
08041 Canovelles;Total;2012;16.090
08041 Canovelles;Total;2011;15.851
08041 Canovelles;Total;2010;16.076
08041 Canovelles;Total;2009;16.023
08041 Canovelles;Total;2008;15.816
08041 Canovelles;Total;2007;15.704
08041 Canovelles;Total;2006;15.012
08041 Canovelles;Total;2005;14.668
08041 Canovelles;Total;2004;14.001
08041 Canovelles;Total;2003;13.701
08041 Canovelles;Total;2002;13.375
08041 Canovelles;Total;2001;13.118
08041 Canovelles;Total;2000;13.016
08041 Canovelles;Total;1999;13.165
08041 Canovelles;Total;1998;13.106
08041 Canovelles;Total;1997;""
08041 Canovelles;Total;1996;13.287
08041 Canovelles;Hombres;2025;9.030
08041 Canovelles;Hombres;2024;8.955
08041 Canovelles;Hombres;2023;8.789
08041 Canovelles;Hombres;2022;8.632
08041 Canovelles;Hombres;2021;8.753
08041 Canovelles;Hombres;2020;8.693
08041 Canovelles;Hombres;2019;8.613
08041 Canovelles;Hombres;2018;8.458
08041 Canovelles;Hombres;2017;8.326
08041 Canovelles;Hombres;2016;8.250
08041 Canovelles;Hombres;2015;8.205
08041 Canovelles;Hombres;2014;8.277
08041 Canovelles;Hombres;2013;8.300
08041 Canovelles;Hombres;2012;8.381
08041 Canovelles;Hombres;2011;8.233
08041 Canovelles;Hombres;2010;8.402
08041 Canovelles;Hombres;2009;8.442
08041 Canovelles;Hombres;2008;8.403
08041 Canovelles;Hombres;2007;8.301
08041 Canovelles;Hombres;2006;7.877
08041 Canovelles;Hombres;2005;7.675
08041 Canovelles;Hombres;2004;7.210
08041 Canovelles;Hombres;2003;7.034
08041 Canovelles;Hombres;2002;6.843
08041 Canovelles;Hombres;2001;6.652
08041 Canovelles;Hombres;2000;6.566
08041 Canovelles;Hombres;1999;6.609
08041 Canovelles;Hombres;1998;6.599
08041 Canovelles;Hombres;1997;""
08041 Canovelles;Hombres;1996;6.668
08041 Canovelles;Mujeres;2025;8.443
08041 Canovelles;Mujeres;2024;8.357
08041 Canovelles;Mujeres;2023;8.262
08041 Canovelles;Mujeres;2022;8.129
08041 Canovelles;Mujeres;2021;8.119
08041 Canovelles;Mujeres;2020;8.136
08041 Canovelles;Mujeres;2019;8.016
08041 Canovelles;Mujeres;2018;7.859
08041 Canovelles;Mujeres;2017;7.819
08041 Canovelles;Mujeres;2016;7.687
08041 Canovelles;Mujeres;2015;7.701
08041 Canovelles;Mujeres;2014;7.677
08041 Canovelles;Mujeres;2013;7.709
08041 Canovelles;Mujeres;2012;7.709
08041 Canovelles;Mujeres;2011;7.618
08041 Canovelles;Mujeres;2010;7.674
08041 Canovelles;Mujeres;2009;7.581
08041 Canovelles;Mujeres;2008;7.413
08041 Canovelles;Mujeres;2007;7.403
08041 Canovelles;Mujeres;2006;7.135
08041 Canovelles;Mujeres;2005;6.993
08041 Canovelles;Mujeres;2004;6.791
08041 Canovelles;Mujeres;2003;6.667
08041 Canovelles;Mujeres;2002;6.532
08041 Canovelles;Mujeres;2001;6.466
08041 Canovelles;Mujeres;2000;6.450
08041 Canovelles;Mujeres;1999;6.556
08041 Canovelles;Mujeres;1998;6.507
08041 Canovelles;Mujeres;1997;""
08041 Canovelles;Mujeres;1996;6.619
08043 Canyelles;Total;2025;5.505
08043 Canyelles;Total;2024;5.367
08043 Canyelles;Total;2023;5.218
08043 Canyelles;Total;2022;5.007
08043 Canyelles;Total;2021;4.886
08043 Canyelles;Total;2020;4.699
08043 Canyelles;Total;2019;4.647
08043 Canyelles;Total;2018;4.481
08043 Canyelles;Total;2017;4.388
08043 Canyelles;Total;2016;4.407
08043 Canyelles;Total;2015;4.375
08043 Canyelles;Total;2014;4.345
08043 Canyelles;Total;2013;4.319
08043 Canyelles;Total;2012;4.275
08043 Canyelles;Total;2011;4.282
08043 Canyelles;Total;2010;4.196
08043 Canyelles;Total;2009;4.104
08043 Canyelles;Total;2008;4.005
08043 Canyelles;Total;2007;3.783
08043 Canyelles;Total;2006;3.440
08043 Canyelles;Total;2005;3.127
08043 Canyelles;Total;2004;2.808
08043 Canyelles;Total;2003;2.485
08043 Canyelles;Total;2002;2.268
08043 Canyelles;Total;2001;2.008
08043 Canyelles;Total;2000;1.838
08043 Canyelles;Total;1999;1.684
08043 Canyelles;Total;1998;1.534
08043 Canyelles;Total;1997;""
08043 Canyelles;Total;1996;1.291
08043 Canyelles;Hombres;2025;2.864
08043 Canyelles;Hombres;2024;2.802
08043 Canyelles;Hombres;2023;2.727
08043 Canyelles;Hombres;2022;2.613
08043 Canyelles;Hombres;2021;2.533
08043 Canyelles;Hombres;2020;2.430
08043 Canyelles;Hombres;2019;2.414
08043 Canyelles;Hombres;2018;2.310
08043 Canyelles;Hombres;2017;2.251
08043 Canyelles;Hombres;2016;2.246
08043 Canyelles;Hombres;2015;2.235
08043 Canyelles;Hombres;2014;2.217
08043 Canyelles;Hombres;2013;2.200
08043 Canyelles;Hombres;2012;2.175
08043 Canyelles;Hombres;2011;2.177
08043 Canyelles;Hombres;2010;2.135
08043 Canyelles;Hombres;2009;2.093
08043 Canyelles;Hombres;2008;2.060
08043 Canyelles;Hombres;2007;1.963
08043 Canyelles;Hombres;2006;1.794
08043 Canyelles;Hombres;2005;1.650
08043 Canyelles;Hombres;2004;1.488
08043 Canyelles;Hombres;2003;1.327
08043 Canyelles;Hombres;2002;1.214
08043 Canyelles;Hombres;2001;1.068
08043 Canyelles;Hombres;2000;983
08043 Canyelles;Hombres;1999;893
08043 Canyelles;Hombres;1998;810
08043 Canyelles;Hombres;1997;""
08043 Canyelles;Hombres;1996;689
08043 Canyelles;Mujeres;2025;2.641
08043 Canyelles;Mujeres;2024;2.565
08043 Canyelles;Mujeres;2023;2.491
08043 Canyelles;Mujeres;2022;2.394
08043 Canyelles;Mujeres;2021;2.353
08043 Canyelles;Mujeres;2020;2.269
08043 Canyelles;Mujeres;2019;2.233
08043 Canyelles;Mujeres;2018;2.171
08043 Canyelles;Mujeres;2017;2.137
08043 Canyelles;Mujeres;2016;2.161
08043 Canyelles;Mujeres;2015;2.140
08043 Canyelles;Mujeres;2014;2.128
08043 Canyelles;Mujeres;2013;2.119
08043 Canyelles;Mujeres;2012;2.100
08043 Canyelles;Mujeres;2011;2.105
08043 Canyelles;Mujeres;2010;2.061
08043 Canyelles;Mujeres;2009;2.011
08043 Canyelles;Mujeres;2008;1.945
08043 Canyelles;Mujeres;2007;1.820
08043 Canyelles;Mujeres;2006;1.646
08043 Canyelles;Mujeres;2005;1.477
08043 Canyelles;Mujeres;2004;1.320
08043 Canyelles;Mujeres;2003;1.158
08043 Canyelles;Mujeres;2002;1.054
08043 Canyelles;Mujeres;2001;940
08043 Canyelles;Mujeres;2000;855
08043 Canyelles;Mujeres;1999;791
08043 Canyelles;Mujeres;1998;724
08043 Canyelles;Mujeres;1997;""
08043 Canyelles;Mujeres;1996;602
08044 Capellades;Total;2025;5.608
08044 Capellades;Total;2024;5.567
08044 Capellades;Total;2023;5.417
08044 Capellades;Total;2022;5.344
08044 Capellades;Total;2021;5.314
08044 Capellades;Total;2020;5.342
08044 Capellades;Total;2019;5.293
08044 Capellades;Total;2018;5.211
08044 Capellades;Total;2017;5.225
08044 Capellades;Total;2016;5.227
08044 Capellades;Total;2015;5.268
08044 Capellades;Total;2014;5.284
08044 Capellades;Total;2013;5.374
08044 Capellades;Total;2012;5.439
08044 Capellades;Total;2011;5.494
08044 Capellades;Total;2010;5.498
08044 Capellades;Total;2009;5.525
08044 Capellades;Total;2008;5.458
08044 Capellades;Total;2007;5.386
08044 Capellades;Total;2006;5.383
08044 Capellades;Total;2005;5.302
08044 Capellades;Total;2004;5.143
08044 Capellades;Total;2003;5.111
08044 Capellades;Total;2002;5.049
08044 Capellades;Total;2001;4.950
08044 Capellades;Total;2000;4.881
08044 Capellades;Total;1999;4.928
08044 Capellades;Total;1998;4.974
08044 Capellades;Total;1997;""
08044 Capellades;Total;1996;5.021
08044 Capellades;Hombres;2025;2.804
08044 Capellades;Hombres;2024;2.785
08044 Capellades;Hombres;2023;2.679
08044 Capellades;Hombres;2022;2.655
08044 Capellades;Hombres;2021;2.647
08044 Capellades;Hombres;2020;2.665
08044 Capellades;Hombres;2019;2.636
08044 Capellades;Hombres;2018;2.572
08044 Capellades;Hombres;2017;2.582
08044 Capellades;Hombres;2016;2.572
08044 Capellades;Hombres;2015;2.592
08044 Capellades;Hombres;2014;2.626
08044 Capellades;Hombres;2013;2.682
08044 Capellades;Hombres;2012;2.701
08044 Capellades;Hombres;2011;2.717
08044 Capellades;Hombres;2010;2.720
08044 Capellades;Hombres;2009;2.732
08044 Capellades;Hombres;2008;2.693
08044 Capellades;Hombres;2007;2.663
08044 Capellades;Hombres;2006;2.642
08044 Capellades;Hombres;2005;2.592
08044 Capellades;Hombres;2004;2.513
08044 Capellades;Hombres;2003;2.509
08044 Capellades;Hombres;2002;2.475
08044 Capellades;Hombres;2001;2.420
08044 Capellades;Hombres;2000;2.390
08044 Capellades;Hombres;1999;2.415
08044 Capellades;Hombres;1998;2.425
08044 Capellades;Hombres;1997;""
08044 Capellades;Hombres;1996;2.442
08044 Capellades;Mujeres;2025;2.804
08044 Capellades;Mujeres;2024;2.782
08044 Capellades;Mujeres;2023;2.738
08044 Capellades;Mujeres;2022;2.689
08044 Capellades;Mujeres;2021;2.667
08044 Capellades;Mujeres;2020;2.677
08044 Capellades;Mujeres;2019;2.657
08044 Capellades;Mujeres;2018;2.639
08044 Capellades;Mujeres;2017;2.643
08044 Capellades;Mujeres;2016;2.655
08044 Capellades;Mujeres;2015;2.676
08044 Capellades;Mujeres;2014;2.658
08044 Capellades;Mujeres;2013;2.692
08044 Capellades;Mujeres;2012;2.738
08044 Capellades;Mujeres;2011;2.777
08044 Capellades;Mujeres;2010;2.778
08044 Capellades;Mujeres;2009;2.793
08044 Capellades;Mujeres;2008;2.765
08044 Capellades;Mujeres;2007;2.723
08044 Capellades;Mujeres;2006;2.741
08044 Capellades;Mujeres;2005;2.710
08044 Capellades;Mujeres;2004;2.630
08044 Capellades;Mujeres;2003;2.602
08044 Capellades;Mujeres;2002;2.574
08044 Capellades;Mujeres;2001;2.530
08044 Capellades;Mujeres;2000;2.491
08044 Capellades;Mujeres;1999;2.513
08044 Capellades;Mujeres;1998;2.549
08044 Capellades;Mujeres;1997;""
08044 Capellades;Mujeres;1996;2.579
08045 Capolat;Total;2025;93
08045 Capolat;Total;2024;92
08045 Capolat;Total;2023;88
08045 Capolat;Total;2022;89
08045 Capolat;Total;2021;84
08045 Capolat;Total;2020;84
08045 Capolat;Total;2019;94
08045 Capolat;Total;2018;96
08045 Capolat;Total;2017;99
08045 Capolat;Total;2016;93
08045 Capolat;Total;2015;92
08045 Capolat;Total;2014;88
08045 Capolat;Total;2013;87
08045 Capolat;Total;2012;90
08045 Capolat;Total;2011;85
08045 Capolat;Total;2010;82
08045 Capolat;Total;2009;77
08045 Capolat;Total;2008;76
08045 Capolat;Total;2007;81
08045 Capolat;Total;2006;72
08045 Capolat;Total;2005;79
08045 Capolat;Total;2004;80
08045 Capolat;Total;2003;70
08045 Capolat;Total;2002;54
08045 Capolat;Total;2001;60
08045 Capolat;Total;2000;63
08045 Capolat;Total;1999;64
08045 Capolat;Total;1998;68
08045 Capolat;Total;1997;""
08045 Capolat;Total;1996;69
08045 Capolat;Hombres;2025;44
08045 Capolat;Hombres;2024;43
08045 Capolat;Hombres;2023;42
08045 Capolat;Hombres;2022;42
08045 Capolat;Hombres;2021;40
08045 Capolat;Hombres;2020;39
08045 Capolat;Hombres;2019;44
08045 Capolat;Hombres;2018;45
08045 Capolat;Hombres;2017;47
08045 Capolat;Hombres;2016;45
08045 Capolat;Hombres;2015;44
08045 Capolat;Hombres;2014;41
08045 Capolat;Hombres;2013;36
08045 Capolat;Hombres;2012;38
08045 Capolat;Hombres;2011;35
08045 Capolat;Hombres;2010;37
08045 Capolat;Hombres;2009;35
08045 Capolat;Hombres;2008;36
08045 Capolat;Hombres;2007;41
08045 Capolat;Hombres;2006;38
08045 Capolat;Hombres;2005;41
08045 Capolat;Hombres;2004;42
08045 Capolat;Hombres;2003;35
08045 Capolat;Hombres;2002;32
08045 Capolat;Hombres;2001;35
08045 Capolat;Hombres;2000;38
08045 Capolat;Hombres;1999;38
08045 Capolat;Hombres;1998;41
08045 Capolat;Hombres;1997;""
08045 Capolat;Hombres;1996;40
08045 Capolat;Mujeres;2025;49
08045 Capolat;Mujeres;2024;49
08045 Capolat;Mujeres;2023;46
08045 Capolat;Mujeres;2022;47
08045 Capolat;Mujeres;2021;44
08045 Capolat;Mujeres;2020;45
08045 Capolat;Mujeres;2019;50
08045 Capolat;Mujeres;2018;51
08045 Capolat;Mujeres;2017;52
08045 Capolat;Mujeres;2016;48
08045 Capolat;Mujeres;2015;48
08045 Capolat;Mujeres;2014;47
08045 Capolat;Mujeres;2013;51
08045 Capolat;Mujeres;2012;52
08045 Capolat;Mujeres;2011;50
08045 Capolat;Mujeres;2010;45
08045 Capolat;Mujeres;2009;42
08045 Capolat;Mujeres;2008;40
08045 Capolat;Mujeres;2007;40
08045 Capolat;Mujeres;2006;34
08045 Capolat;Mujeres;2005;38
08045 Capolat;Mujeres;2004;38
08045 Capolat;Mujeres;2003;35
08045 Capolat;Mujeres;2002;22
08045 Capolat;Mujeres;2001;25
08045 Capolat;Mujeres;2000;25
08045 Capolat;Mujeres;1999;26
08045 Capolat;Mujeres;1998;27
08045 Capolat;Mujeres;1997;""
08045 Capolat;Mujeres;1996;29
08046 Cardedeu;Total;2025;19.046
08046 Cardedeu;Total;2024;19.064
08046 Cardedeu;Total;2023;19.023
08046 Cardedeu;Total;2022;18.785
08046 Cardedeu;Total;2021;18.609
08046 Cardedeu;Total;2020;18.424
08046 Cardedeu;Total;2019;18.357
08046 Cardedeu;Total;2018;18.165
08046 Cardedeu;Total;2017;18.210
08046 Cardedeu;Total;2016;18.158
08046 Cardedeu;Total;2015;17.938
08046 Cardedeu;Total;2014;17.698
08046 Cardedeu;Total;2013;17.533
08046 Cardedeu;Total;2012;17.427
08046 Cardedeu;Total;2011;17.241
08046 Cardedeu;Total;2010;16.897
08046 Cardedeu;Total;2009;16.596
08046 Cardedeu;Total;2008;16.102
08046 Cardedeu;Total;2007;15.775
08046 Cardedeu;Total;2006;15.561
08046 Cardedeu;Total;2005;15.018
08046 Cardedeu;Total;2004;14.514
08046 Cardedeu;Total;2003;13.870
08046 Cardedeu;Total;2002;13.167
08046 Cardedeu;Total;2001;12.635
08046 Cardedeu;Total;2000;12.078
08046 Cardedeu;Total;1999;11.676
08046 Cardedeu;Total;1998;11.317
08046 Cardedeu;Total;1997;""
08046 Cardedeu;Total;1996;10.805
08046 Cardedeu;Hombres;2025;9.150
08046 Cardedeu;Hombres;2024;9.189
08046 Cardedeu;Hombres;2023;9.211
08046 Cardedeu;Hombres;2022;9.154
08046 Cardedeu;Hombres;2021;9.066
08046 Cardedeu;Hombres;2020;8.975
08046 Cardedeu;Hombres;2019;8.957
08046 Cardedeu;Hombres;2018;8.892
08046 Cardedeu;Hombres;2017;8.951
08046 Cardedeu;Hombres;2016;8.958
08046 Cardedeu;Hombres;2015;8.799
08046 Cardedeu;Hombres;2014;8.712
08046 Cardedeu;Hombres;2013;8.645
08046 Cardedeu;Hombres;2012;8.567
08046 Cardedeu;Hombres;2011;8.483
08046 Cardedeu;Hombres;2010;8.325
08046 Cardedeu;Hombres;2009;8.182
08046 Cardedeu;Hombres;2008;7.964
08046 Cardedeu;Hombres;2007;7.832
08046 Cardedeu;Hombres;2006;7.709
08046 Cardedeu;Hombres;2005;7.456
08046 Cardedeu;Hombres;2004;7.232
08046 Cardedeu;Hombres;2003;6.917
08046 Cardedeu;Hombres;2002;6.569
08046 Cardedeu;Hombres;2001;6.288
08046 Cardedeu;Hombres;2000;6.005
08046 Cardedeu;Hombres;1999;5.802
08046 Cardedeu;Hombres;1998;5.630
08046 Cardedeu;Hombres;1997;""
08046 Cardedeu;Hombres;1996;5.373
08046 Cardedeu;Mujeres;2025;9.896
08046 Cardedeu;Mujeres;2024;9.875
08046 Cardedeu;Mujeres;2023;9.812
08046 Cardedeu;Mujeres;2022;9.631
08046 Cardedeu;Mujeres;2021;9.543
08046 Cardedeu;Mujeres;2020;9.449
08046 Cardedeu;Mujeres;2019;9.400
08046 Cardedeu;Mujeres;2018;9.273
08046 Cardedeu;Mujeres;2017;9.259
08046 Cardedeu;Mujeres;2016;9.200
08046 Cardedeu;Mujeres;2015;9.139
08046 Cardedeu;Mujeres;2014;8.986
08046 Cardedeu;Mujeres;2013;8.888
08046 Cardedeu;Mujeres;2012;8.860
08046 Cardedeu;Mujeres;2011;8.758
08046 Cardedeu;Mujeres;2010;8.572
08046 Cardedeu;Mujeres;2009;8.414
08046 Cardedeu;Mujeres;2008;8.138
08046 Cardedeu;Mujeres;2007;7.943
08046 Cardedeu;Mujeres;2006;7.852
08046 Cardedeu;Mujeres;2005;7.562
08046 Cardedeu;Mujeres;2004;7.282
08046 Cardedeu;Mujeres;2003;6.953
08046 Cardedeu;Mujeres;2002;6.598
08046 Cardedeu;Mujeres;2001;6.347
08046 Cardedeu;Mujeres;2000;6.073
08046 Cardedeu;Mujeres;1999;5.874
08046 Cardedeu;Mujeres;1998;5.687
08046 Cardedeu;Mujeres;1997;""
08046 Cardedeu;Mujeres;1996;5.432
08047 Cardona;Total;2025;4.553
08047 Cardona;Total;2024;4.574
08047 Cardona;Total;2023;4.569
08047 Cardona;Total;2022;4.575
08047 Cardona;Total;2021;4.593
08047 Cardona;Total;2020;4.639
08047 Cardona;Total;2019;4.636
08047 Cardona;Total;2018;4.652
08047 Cardona;Total;2017;4.728
08047 Cardona;Total;2016;4.775
08047 Cardona;Total;2015;4.898
08047 Cardona;Total;2014;4.921
08047 Cardona;Total;2013;5.006
08047 Cardona;Total;2012;5.064
08047 Cardona;Total;2011;5.116
08047 Cardona;Total;2010;5.182
08047 Cardona;Total;2009;5.187
08047 Cardona;Total;2008;5.176
08047 Cardona;Total;2007;5.164
08047 Cardona;Total;2006;5.226
08047 Cardona;Total;2005;5.232
08047 Cardona;Total;2004;5.272
08047 Cardona;Total;2003;5.312
08047 Cardona;Total;2002;5.399
08047 Cardona;Total;2001;5.515
08047 Cardona;Total;2000;5.567
08047 Cardona;Total;1999;5.677
08047 Cardona;Total;1998;5.720
08047 Cardona;Total;1997;""
08047 Cardona;Total;1996;5.882
08047 Cardona;Hombres;2025;2.250
08047 Cardona;Hombres;2024;2.261
08047 Cardona;Hombres;2023;2.256
08047 Cardona;Hombres;2022;2.248
08047 Cardona;Hombres;2021;2.256
08047 Cardona;Hombres;2020;2.266
08047 Cardona;Hombres;2019;2.273
08047 Cardona;Hombres;2018;2.271
08047 Cardona;Hombres;2017;2.316
08047 Cardona;Hombres;2016;2.351
08047 Cardona;Hombres;2015;2.404
08047 Cardona;Hombres;2014;2.413
08047 Cardona;Hombres;2013;2.458
08047 Cardona;Hombres;2012;2.492
08047 Cardona;Hombres;2011;2.518
08047 Cardona;Hombres;2010;2.551
08047 Cardona;Hombres;2009;2.553
08047 Cardona;Hombres;2008;2.537
08047 Cardona;Hombres;2007;2.532
08047 Cardona;Hombres;2006;2.541
08047 Cardona;Hombres;2005;2.538
08047 Cardona;Hombres;2004;2.563
08047 Cardona;Hombres;2003;2.589
08047 Cardona;Hombres;2002;2.623
08047 Cardona;Hombres;2001;2.690
08047 Cardona;Hombres;2000;2.707
08047 Cardona;Hombres;1999;2.753
08047 Cardona;Hombres;1998;2.775
08047 Cardona;Hombres;1997;""
08047 Cardona;Hombres;1996;2.849
08047 Cardona;Mujeres;2025;2.303
08047 Cardona;Mujeres;2024;2.313
08047 Cardona;Mujeres;2023;2.313
08047 Cardona;Mujeres;2022;2.327
08047 Cardona;Mujeres;2021;2.337
08047 Cardona;Mujeres;2020;2.373
08047 Cardona;Mujeres;2019;2.363
08047 Cardona;Mujeres;2018;2.381
08047 Cardona;Mujeres;2017;2.412
08047 Cardona;Mujeres;2016;2.424
08047 Cardona;Mujeres;2015;2.494
08047 Cardona;Mujeres;2014;2.508
08047 Cardona;Mujeres;2013;2.548
08047 Cardona;Mujeres;2012;2.572
08047 Cardona;Mujeres;2011;2.598
08047 Cardona;Mujeres;2010;2.631
08047 Cardona;Mujeres;2009;2.634
08047 Cardona;Mujeres;2008;2.639
08047 Cardona;Mujeres;2007;2.632
08047 Cardona;Mujeres;2006;2.685
08047 Cardona;Mujeres;2005;2.694
08047 Cardona;Mujeres;2004;2.709
08047 Cardona;Mujeres;2003;2.723
08047 Cardona;Mujeres;2002;2.776
08047 Cardona;Mujeres;2001;2.825
08047 Cardona;Mujeres;2000;2.860
08047 Cardona;Mujeres;1999;2.924
08047 Cardona;Mujeres;1998;2.945
08047 Cardona;Mujeres;1997;""
08047 Cardona;Mujeres;1996;3.033
08048 Carme;Total;2025;847
08048 Carme;Total;2024;814
08048 Carme;Total;2023;783
08048 Carme;Total;2022;754
08048 Carme;Total;2021;768
08048 Carme;Total;2020;785
08048 Carme;Total;2019;765
08048 Carme;Total;2018;783
08048 Carme;Total;2017;791
08048 Carme;Total;2016;791
08048 Carme;Total;2015;792
08048 Carme;Total;2014;817
08048 Carme;Total;2013;831
08048 Carme;Total;2012;866
08048 Carme;Total;2011;836
08048 Carme;Total;2010;828
08048 Carme;Total;2009;832
08048 Carme;Total;2008;805
08048 Carme;Total;2007;811
08048 Carme;Total;2006;752
08048 Carme;Total;2005;726
08048 Carme;Total;2004;721
08048 Carme;Total;2003;721
08048 Carme;Total;2002;670
08048 Carme;Total;2001;684
08048 Carme;Total;2000;686
08048 Carme;Total;1999;684
08048 Carme;Total;1998;677
08048 Carme;Total;1997;""
08048 Carme;Total;1996;685
08048 Carme;Hombres;2025;444
08048 Carme;Hombres;2024;424
08048 Carme;Hombres;2023;404
08048 Carme;Hombres;2022;391
08048 Carme;Hombres;2021;397
08048 Carme;Hombres;2020;411
08048 Carme;Hombres;2019;396
08048 Carme;Hombres;2018;398
08048 Carme;Hombres;2017;407
08048 Carme;Hombres;2016;411
08048 Carme;Hombres;2015;411
08048 Carme;Hombres;2014;424
08048 Carme;Hombres;2013;437
08048 Carme;Hombres;2012;457
08048 Carme;Hombres;2011;433
08048 Carme;Hombres;2010;434
08048 Carme;Hombres;2009;433
08048 Carme;Hombres;2008;426
08048 Carme;Hombres;2007;425
08048 Carme;Hombres;2006;397
08048 Carme;Hombres;2005;372
08048 Carme;Hombres;2004;373
08048 Carme;Hombres;2003;371
08048 Carme;Hombres;2002;343
08048 Carme;Hombres;2001;350
08048 Carme;Hombres;2000;350
08048 Carme;Hombres;1999;351
08048 Carme;Hombres;1998;349
08048 Carme;Hombres;1997;""
08048 Carme;Hombres;1996;353
08048 Carme;Mujeres;2025;403
08048 Carme;Mujeres;2024;390
08048 Carme;Mujeres;2023;379
08048 Carme;Mujeres;2022;363
08048 Carme;Mujeres;2021;371
08048 Carme;Mujeres;2020;374
08048 Carme;Mujeres;2019;369
08048 Carme;Mujeres;2018;385
08048 Carme;Mujeres;2017;384
08048 Carme;Mujeres;2016;380
08048 Carme;Mujeres;2015;381
08048 Carme;Mujeres;2014;393
08048 Carme;Mujeres;2013;394
08048 Carme;Mujeres;2012;409
08048 Carme;Mujeres;2011;403
08048 Carme;Mujeres;2010;394
08048 Carme;Mujeres;2009;399
08048 Carme;Mujeres;2008;379
08048 Carme;Mujeres;2007;386
08048 Carme;Mujeres;2006;355
08048 Carme;Mujeres;2005;354
08048 Carme;Mujeres;2004;348
08048 Carme;Mujeres;2003;350
08048 Carme;Mujeres;2002;327
08048 Carme;Mujeres;2001;334
08048 Carme;Mujeres;2000;336
08048 Carme;Mujeres;1999;333
08048 Carme;Mujeres;1998;328
08048 Carme;Mujeres;1997;""
08048 Carme;Mujeres;1996;332
08049 Casserres;Total;2025;1.660
08049 Casserres;Total;2024;1.676
08049 Casserres;Total;2023;1.630
08049 Casserres;Total;2022;1.646
08049 Casserres;Total;2021;1.636
08049 Casserres;Total;2020;1.588
08049 Casserres;Total;2019;1.608
08049 Casserres;Total;2018;1.572
08049 Casserres;Total;2017;1.557
08049 Casserres;Total;2016;1.528
08049 Casserres;Total;2015;1.541
08049 Casserres;Total;2014;1.569
08049 Casserres;Total;2013;1.594
08049 Casserres;Total;2012;1.578
08049 Casserres;Total;2011;1.595
08049 Casserres;Total;2010;1.583
08049 Casserres;Total;2009;1.590
08049 Casserres;Total;2008;1.634
08049 Casserres;Total;2007;1.599
08049 Casserres;Total;2006;1.586
08049 Casserres;Total;2005;1.548
08049 Casserres;Total;2004;1.524
08049 Casserres;Total;2003;1.547
08049 Casserres;Total;2002;1.562
08049 Casserres;Total;2001;1.595
08049 Casserres;Total;2000;1.634
08049 Casserres;Total;1999;1.648
08049 Casserres;Total;1998;1.628
08049 Casserres;Total;1997;""
08049 Casserres;Total;1996;1.612
08049 Casserres;Hombres;2025;824
08049 Casserres;Hombres;2024;832
08049 Casserres;Hombres;2023;811
08049 Casserres;Hombres;2022;820
08049 Casserres;Hombres;2021;812
08049 Casserres;Hombres;2020;803
08049 Casserres;Hombres;2019;813
08049 Casserres;Hombres;2018;780
08049 Casserres;Hombres;2017;767
08049 Casserres;Hombres;2016;760
08049 Casserres;Hombres;2015;764
08049 Casserres;Hombres;2014;776
08049 Casserres;Hombres;2013;792
08049 Casserres;Hombres;2012;796
08049 Casserres;Hombres;2011;802
08049 Casserres;Hombres;2010;789
08049 Casserres;Hombres;2009;788
08049 Casserres;Hombres;2008;812
08049 Casserres;Hombres;2007;782
08049 Casserres;Hombres;2006;772
08049 Casserres;Hombres;2005;751
08049 Casserres;Hombres;2004;734
08049 Casserres;Hombres;2003;751
08049 Casserres;Hombres;2002;745
08049 Casserres;Hombres;2001;761
08049 Casserres;Hombres;2000;778
08049 Casserres;Hombres;1999;789
08049 Casserres;Hombres;1998;783
08049 Casserres;Hombres;1997;""
08049 Casserres;Hombres;1996;773
08049 Casserres;Mujeres;2025;836
08049 Casserres;Mujeres;2024;844
08049 Casserres;Mujeres;2023;819
08049 Casserres;Mujeres;2022;826
08049 Casserres;Mujeres;2021;824
08049 Casserres;Mujeres;2020;785
08049 Casserres;Mujeres;2019;795
08049 Casserres;Mujeres;2018;792
08049 Casserres;Mujeres;2017;790
08049 Casserres;Mujeres;2016;768
08049 Casserres;Mujeres;2015;777
08049 Casserres;Mujeres;2014;793
08049 Casserres;Mujeres;2013;802
08049 Casserres;Mujeres;2012;782
08049 Casserres;Mujeres;2011;793
08049 Casserres;Mujeres;2010;794
08049 Casserres;Mujeres;2009;802
08049 Casserres;Mujeres;2008;822
08049 Casserres;Mujeres;2007;817
08049 Casserres;Mujeres;2006;814
08049 Casserres;Mujeres;2005;797
08049 Casserres;Mujeres;2004;790
08049 Casserres;Mujeres;2003;796
08049 Casserres;Mujeres;2002;817
08049 Casserres;Mujeres;2001;834
08049 Casserres;Mujeres;2000;856
08049 Casserres;Mujeres;1999;859
08049 Casserres;Mujeres;1998;845
08049 Casserres;Mujeres;1997;""
08049 Casserres;Mujeres;1996;839
08057 Castell de l'Areny;Total;2025;68
08057 Castell de l'Areny;Total;2024;69
08057 Castell de l'Areny;Total;2023;69
08057 Castell de l'Areny;Total;2022;69
08057 Castell de l'Areny;Total;2021;72
08057 Castell de l'Areny;Total;2020;67
08057 Castell de l'Areny;Total;2019;68
08057 Castell de l'Areny;Total;2018;72
08057 Castell de l'Areny;Total;2017;69
08057 Castell de l'Areny;Total;2016;69
08057 Castell de l'Areny;Total;2015;73
08057 Castell de l'Areny;Total;2014;75
08057 Castell de l'Areny;Total;2013;72
