Municipios;Sexo;Periodo;Total
25037 Avellanes i Santa Linya, Les;Mujeres;2020;184
25037 Avellanes i Santa Linya, Les;Mujeres;2019;190
25037 Avellanes i Santa Linya, Les;Mujeres;2018;194
25037 Avellanes i Santa Linya, Les;Mujeres;2017;193
25037 Avellanes i Santa Linya, Les;Mujeres;2016;198
25037 Avellanes i Santa Linya, Les;Mujeres;2015;204
25037 Avellanes i Santa Linya, Les;Mujeres;2014;207
25037 Avellanes i Santa Linya, Les;Mujeres;2013;204
25037 Avellanes i Santa Linya, Les;Mujeres;2012;196
25037 Avellanes i Santa Linya, Les;Mujeres;2011;206
25037 Avellanes i Santa Linya, Les;Mujeres;2010;204
25037 Avellanes i Santa Linya, Les;Mujeres;2009;204
25037 Avellanes i Santa Linya, Les;Mujeres;2008;204
25037 Avellanes i Santa Linya, Les;Mujeres;2007;207
25037 Avellanes i Santa Linya, Les;Mujeres;2006;205
25037 Avellanes i Santa Linya, Les;Mujeres;2005;207
25037 Avellanes i Santa Linya, Les;Mujeres;2004;210
25037 Avellanes i Santa Linya, Les;Mujeres;2003;213
25037 Avellanes i Santa Linya, Les;Mujeres;2002;220
25037 Avellanes i Santa Linya, Les;Mujeres;2001;225
25037 Avellanes i Santa Linya, Les;Mujeres;2000;226
25037 Avellanes i Santa Linya, Les;Mujeres;1999;228
25037 Avellanes i Santa Linya, Les;Mujeres;1998;227
25037 Avellanes i Santa Linya, Les;Mujeres;1997;""
25037 Avellanes i Santa Linya, Les;Mujeres;1996;217
25039 Baix Pallars;Total;2025;345
25039 Baix Pallars;Total;2024;340
25039 Baix Pallars;Total;2023;349
25039 Baix Pallars;Total;2022;345
25039 Baix Pallars;Total;2021;342
25039 Baix Pallars;Total;2020;331
25039 Baix Pallars;Total;2019;335
25039 Baix Pallars;Total;2018;330
25039 Baix Pallars;Total;2017;341
25039 Baix Pallars;Total;2016;342
25039 Baix Pallars;Total;2015;350
25039 Baix Pallars;Total;2014;361
25039 Baix Pallars;Total;2013;376
25039 Baix Pallars;Total;2012;362
25039 Baix Pallars;Total;2011;382
25039 Baix Pallars;Total;2010;406
25039 Baix Pallars;Total;2009;413
25039 Baix Pallars;Total;2008;407
25039 Baix Pallars;Total;2007;406
25039 Baix Pallars;Total;2006;381
25039 Baix Pallars;Total;2005;380
25039 Baix Pallars;Total;2004;372
25039 Baix Pallars;Total;2003;360
25039 Baix Pallars;Total;2002;350
25039 Baix Pallars;Total;2001;353
25039 Baix Pallars;Total;2000;363
25039 Baix Pallars;Total;1999;352
25039 Baix Pallars;Total;1998;340
25039 Baix Pallars;Total;1997;""
25039 Baix Pallars;Total;1996;351
25039 Baix Pallars;Hombres;2025;184
25039 Baix Pallars;Hombres;2024;188
25039 Baix Pallars;Hombres;2023;188
25039 Baix Pallars;Hombres;2022;183
25039 Baix Pallars;Hombres;2021;184
25039 Baix Pallars;Hombres;2020;180
25039 Baix Pallars;Hombres;2019;182
25039 Baix Pallars;Hombres;2018;175
25039 Baix Pallars;Hombres;2017;183
25039 Baix Pallars;Hombres;2016;181
25039 Baix Pallars;Hombres;2015;187
25039 Baix Pallars;Hombres;2014;192
25039 Baix Pallars;Hombres;2013;195
25039 Baix Pallars;Hombres;2012;187
25039 Baix Pallars;Hombres;2011;201
25039 Baix Pallars;Hombres;2010;215
25039 Baix Pallars;Hombres;2009;222
25039 Baix Pallars;Hombres;2008;223
25039 Baix Pallars;Hombres;2007;226
25039 Baix Pallars;Hombres;2006;211
25039 Baix Pallars;Hombres;2005;213
25039 Baix Pallars;Hombres;2004;213
25039 Baix Pallars;Hombres;2003;203
25039 Baix Pallars;Hombres;2002;199
25039 Baix Pallars;Hombres;2001;199
25039 Baix Pallars;Hombres;2000;207
25039 Baix Pallars;Hombres;1999;203
25039 Baix Pallars;Hombres;1998;193
25039 Baix Pallars;Hombres;1997;""
25039 Baix Pallars;Hombres;1996;196
25039 Baix Pallars;Mujeres;2025;161
25039 Baix Pallars;Mujeres;2024;152
25039 Baix Pallars;Mujeres;2023;161
25039 Baix Pallars;Mujeres;2022;162
25039 Baix Pallars;Mujeres;2021;158
25039 Baix Pallars;Mujeres;2020;151
25039 Baix Pallars;Mujeres;2019;153
25039 Baix Pallars;Mujeres;2018;155
25039 Baix Pallars;Mujeres;2017;158
25039 Baix Pallars;Mujeres;2016;161
25039 Baix Pallars;Mujeres;2015;163
25039 Baix Pallars;Mujeres;2014;169
25039 Baix Pallars;Mujeres;2013;181
25039 Baix Pallars;Mujeres;2012;175
25039 Baix Pallars;Mujeres;2011;181
25039 Baix Pallars;Mujeres;2010;191
25039 Baix Pallars;Mujeres;2009;191
25039 Baix Pallars;Mujeres;2008;184
25039 Baix Pallars;Mujeres;2007;180
25039 Baix Pallars;Mujeres;2006;170
25039 Baix Pallars;Mujeres;2005;167
25039 Baix Pallars;Mujeres;2004;159
25039 Baix Pallars;Mujeres;2003;157
25039 Baix Pallars;Mujeres;2002;151
25039 Baix Pallars;Mujeres;2001;154
25039 Baix Pallars;Mujeres;2000;156
25039 Baix Pallars;Mujeres;1999;149
25039 Baix Pallars;Mujeres;1998;147
25039 Baix Pallars;Mujeres;1997;""
25039 Baix Pallars;Mujeres;1996;155
25040 Balaguer;Total;2025;17.729
25040 Balaguer;Total;2024;17.705
25040 Balaguer;Total;2023;17.649
25040 Balaguer;Total;2022;17.460
25040 Balaguer;Total;2021;17.409
25040 Balaguer;Total;2020;17.472
25040 Balaguer;Total;2019;17.162
25040 Balaguer;Total;2018;16.841
25040 Balaguer;Total;2017;16.670
25040 Balaguer;Total;2016;16.530
25040 Balaguer;Total;2015;16.479
25040 Balaguer;Total;2014;16.485
25040 Balaguer;Total;2013;16.665
25040 Balaguer;Total;2012;16.952
25040 Balaguer;Total;2011;16.877
25040 Balaguer;Total;2010;16.766
25040 Balaguer;Total;2009;16.779
25040 Balaguer;Total;2008;16.341
25040 Balaguer;Total;2007;15.781
25040 Balaguer;Total;2006;15.769
25040 Balaguer;Total;2005;15.281
25040 Balaguer;Total;2004;14.540
25040 Balaguer;Total;2003;14.068
25040 Balaguer;Total;2002;13.718
25040 Balaguer;Total;2001;13.455
25040 Balaguer;Total;2000;13.275
25040 Balaguer;Total;1999;13.172
25040 Balaguer;Total;1998;13.188
25040 Balaguer;Total;1997;""
25040 Balaguer;Total;1996;13.103
25040 Balaguer;Hombres;2025;9.069
25040 Balaguer;Hombres;2024;9.077
25040 Balaguer;Hombres;2023;9.053
25040 Balaguer;Hombres;2022;8.936
25040 Balaguer;Hombres;2021;8.918
25040 Balaguer;Hombres;2020;8.953
25040 Balaguer;Hombres;2019;8.746
25040 Balaguer;Hombres;2018;8.519
25040 Balaguer;Hombres;2017;8.420
25040 Balaguer;Hombres;2016;8.363
25040 Balaguer;Hombres;2015;8.323
25040 Balaguer;Hombres;2014;8.333
25040 Balaguer;Hombres;2013;8.494
25040 Balaguer;Hombres;2012;8.659
25040 Balaguer;Hombres;2011;8.627
25040 Balaguer;Hombres;2010;8.535
25040 Balaguer;Hombres;2009;8.564
25040 Balaguer;Hombres;2008;8.284
25040 Balaguer;Hombres;2007;7.971
25040 Balaguer;Hombres;2006;7.948
25040 Balaguer;Hombres;2005;7.686
25040 Balaguer;Hombres;2004;7.223
25040 Balaguer;Hombres;2003;6.947
25040 Balaguer;Hombres;2002;6.754
25040 Balaguer;Hombres;2001;6.610
25040 Balaguer;Hombres;2000;6.509
25040 Balaguer;Hombres;1999;6.457
25040 Balaguer;Hombres;1998;6.455
25040 Balaguer;Hombres;1997;""
25040 Balaguer;Hombres;1996;6.421
25040 Balaguer;Mujeres;2025;8.660
25040 Balaguer;Mujeres;2024;8.628
25040 Balaguer;Mujeres;2023;8.596
25040 Balaguer;Mujeres;2022;8.524
25040 Balaguer;Mujeres;2021;8.491
25040 Balaguer;Mujeres;2020;8.519
25040 Balaguer;Mujeres;2019;8.416
25040 Balaguer;Mujeres;2018;8.322
25040 Balaguer;Mujeres;2017;8.250
25040 Balaguer;Mujeres;2016;8.167
25040 Balaguer;Mujeres;2015;8.156
25040 Balaguer;Mujeres;2014;8.152
25040 Balaguer;Mujeres;2013;8.171
25040 Balaguer;Mujeres;2012;8.293
25040 Balaguer;Mujeres;2011;8.250
25040 Balaguer;Mujeres;2010;8.231
25040 Balaguer;Mujeres;2009;8.215
25040 Balaguer;Mujeres;2008;8.057
25040 Balaguer;Mujeres;2007;7.810
25040 Balaguer;Mujeres;2006;7.821
25040 Balaguer;Mujeres;2005;7.595
25040 Balaguer;Mujeres;2004;7.317
25040 Balaguer;Mujeres;2003;7.121
25040 Balaguer;Mujeres;2002;6.964
25040 Balaguer;Mujeres;2001;6.845
25040 Balaguer;Mujeres;2000;6.766
25040 Balaguer;Mujeres;1999;6.715
25040 Balaguer;Mujeres;1998;6.733
25040 Balaguer;Mujeres;1997;""
25040 Balaguer;Mujeres;1996;6.682
25041 Barbens;Total;2025;929
25041 Barbens;Total;2024;926
25041 Barbens;Total;2023;929
25041 Barbens;Total;2022;979
25041 Barbens;Total;2021;943
25041 Barbens;Total;2020;878
25041 Barbens;Total;2019;878
25041 Barbens;Total;2018;939
25041 Barbens;Total;2017;933
25041 Barbens;Total;2016;943
25041 Barbens;Total;2015;900
25041 Barbens;Total;2014;875
25041 Barbens;Total;2013;870
25041 Barbens;Total;2012;928
25041 Barbens;Total;2011;896
25041 Barbens;Total;2010;887
25041 Barbens;Total;2009;892
25041 Barbens;Total;2008;890
25041 Barbens;Total;2007;836
25041 Barbens;Total;2006;828
25041 Barbens;Total;2005;832
25041 Barbens;Total;2004;818
25041 Barbens;Total;2003;795
25041 Barbens;Total;2002;801
25041 Barbens;Total;2001;766
25041 Barbens;Total;2000;787
25041 Barbens;Total;1999;742
25041 Barbens;Total;1998;754
25041 Barbens;Total;1997;""
25041 Barbens;Total;1996;752
25041 Barbens;Hombres;2025;529
25041 Barbens;Hombres;2024;525
25041 Barbens;Hombres;2023;518
25041 Barbens;Hombres;2022;542
25041 Barbens;Hombres;2021;518
25041 Barbens;Hombres;2020;468
25041 Barbens;Hombres;2019;467
25041 Barbens;Hombres;2018;505
25041 Barbens;Hombres;2017;497
25041 Barbens;Hombres;2016;500
25041 Barbens;Hombres;2015;477
25041 Barbens;Hombres;2014;465
25041 Barbens;Hombres;2013;455
25041 Barbens;Hombres;2012;492
25041 Barbens;Hombres;2011;484
25041 Barbens;Hombres;2010;479
25041 Barbens;Hombres;2009;475
25041 Barbens;Hombres;2008;478
25041 Barbens;Hombres;2007;452
25041 Barbens;Hombres;2006;453
25041 Barbens;Hombres;2005;458
25041 Barbens;Hombres;2004;432
25041 Barbens;Hombres;2003;404
25041 Barbens;Hombres;2002;415
25041 Barbens;Hombres;2001;389
25041 Barbens;Hombres;2000;403
25041 Barbens;Hombres;1999;383
25041 Barbens;Hombres;1998;389
25041 Barbens;Hombres;1997;""
25041 Barbens;Hombres;1996;386
25041 Barbens;Mujeres;2025;400
25041 Barbens;Mujeres;2024;401
25041 Barbens;Mujeres;2023;411
25041 Barbens;Mujeres;2022;437
25041 Barbens;Mujeres;2021;425
25041 Barbens;Mujeres;2020;410
25041 Barbens;Mujeres;2019;411
25041 Barbens;Mujeres;2018;434
25041 Barbens;Mujeres;2017;436
25041 Barbens;Mujeres;2016;443
25041 Barbens;Mujeres;2015;423
25041 Barbens;Mujeres;2014;410
25041 Barbens;Mujeres;2013;415
25041 Barbens;Mujeres;2012;436
25041 Barbens;Mujeres;2011;412
25041 Barbens;Mujeres;2010;408
25041 Barbens;Mujeres;2009;417
25041 Barbens;Mujeres;2008;412
25041 Barbens;Mujeres;2007;384
25041 Barbens;Mujeres;2006;375
25041 Barbens;Mujeres;2005;374
25041 Barbens;Mujeres;2004;386
25041 Barbens;Mujeres;2003;391
25041 Barbens;Mujeres;2002;386
25041 Barbens;Mujeres;2001;377
25041 Barbens;Mujeres;2000;384
25041 Barbens;Mujeres;1999;359
25041 Barbens;Mujeres;1998;365
25041 Barbens;Mujeres;1997;""
25041 Barbens;Mujeres;1996;366
25042 Baronia de Rialb, La;Total;2025;216
25042 Baronia de Rialb, La;Total;2024;231
25042 Baronia de Rialb, La;Total;2023;225
25042 Baronia de Rialb, La;Total;2022;229
25042 Baronia de Rialb, La;Total;2021;229
25042 Baronia de Rialb, La;Total;2020;229
25042 Baronia de Rialb, La;Total;2019;237
25042 Baronia de Rialb, La;Total;2018;231
25042 Baronia de Rialb, La;Total;2017;235
25042 Baronia de Rialb, La;Total;2016;240
25042 Baronia de Rialb, La;Total;2015;245
25042 Baronia de Rialb, La;Total;2014;235
25042 Baronia de Rialb, La;Total;2013;257
25042 Baronia de Rialb, La;Total;2012;255
25042 Baronia de Rialb, La;Total;2011;257
25042 Baronia de Rialb, La;Total;2010;261
25042 Baronia de Rialb, La;Total;2009;279
25042 Baronia de Rialb, La;Total;2008;276
25042 Baronia de Rialb, La;Total;2007;285
25042 Baronia de Rialb, La;Total;2006;281
25042 Baronia de Rialb, La;Total;2005;277
25042 Baronia de Rialb, La;Total;2004;279
25042 Baronia de Rialb, La;Total;2003;285
25042 Baronia de Rialb, La;Total;2002;276
25042 Baronia de Rialb, La;Total;2001;272
25042 Baronia de Rialb, La;Total;2000;266
25042 Baronia de Rialb, La;Total;1999;253
25042 Baronia de Rialb, La;Total;1998;247
25042 Baronia de Rialb, La;Total;1997;""
25042 Baronia de Rialb, La;Total;1996;251
25042 Baronia de Rialb, La;Hombres;2025;115
25042 Baronia de Rialb, La;Hombres;2024;124
25042 Baronia de Rialb, La;Hombres;2023;118
25042 Baronia de Rialb, La;Hombres;2022;120
25042 Baronia de Rialb, La;Hombres;2021;118
25042 Baronia de Rialb, La;Hombres;2020;116
25042 Baronia de Rialb, La;Hombres;2019;121
25042 Baronia de Rialb, La;Hombres;2018;121
25042 Baronia de Rialb, La;Hombres;2017;124
25042 Baronia de Rialb, La;Hombres;2016;129
25042 Baronia de Rialb, La;Hombres;2015;128
25042 Baronia de Rialb, La;Hombres;2014;124
25042 Baronia de Rialb, La;Hombres;2013;137
25042 Baronia de Rialb, La;Hombres;2012;136
25042 Baronia de Rialb, La;Hombres;2011;136
25042 Baronia de Rialb, La;Hombres;2010;138
25042 Baronia de Rialb, La;Hombres;2009;144
25042 Baronia de Rialb, La;Hombres;2008;149
25042 Baronia de Rialb, La;Hombres;2007;155
25042 Baronia de Rialb, La;Hombres;2006;152
25042 Baronia de Rialb, La;Hombres;2005;150
25042 Baronia de Rialb, La;Hombres;2004;149
25042 Baronia de Rialb, La;Hombres;2003;149
25042 Baronia de Rialb, La;Hombres;2002;146
25042 Baronia de Rialb, La;Hombres;2001;140
25042 Baronia de Rialb, La;Hombres;2000;139
25042 Baronia de Rialb, La;Hombres;1999;132
25042 Baronia de Rialb, La;Hombres;1998;130
25042 Baronia de Rialb, La;Hombres;1997;""
25042 Baronia de Rialb, La;Hombres;1996;127
25042 Baronia de Rialb, La;Mujeres;2025;101
25042 Baronia de Rialb, La;Mujeres;2024;107
25042 Baronia de Rialb, La;Mujeres;2023;107
25042 Baronia de Rialb, La;Mujeres;2022;109
25042 Baronia de Rialb, La;Mujeres;2021;111
25042 Baronia de Rialb, La;Mujeres;2020;113
25042 Baronia de Rialb, La;Mujeres;2019;116
25042 Baronia de Rialb, La;Mujeres;2018;110
25042 Baronia de Rialb, La;Mujeres;2017;111
25042 Baronia de Rialb, La;Mujeres;2016;111
25042 Baronia de Rialb, La;Mujeres;2015;117
25042 Baronia de Rialb, La;Mujeres;2014;111
25042 Baronia de Rialb, La;Mujeres;2013;120
25042 Baronia de Rialb, La;Mujeres;2012;119
25042 Baronia de Rialb, La;Mujeres;2011;121
25042 Baronia de Rialb, La;Mujeres;2010;123
25042 Baronia de Rialb, La;Mujeres;2009;135
25042 Baronia de Rialb, La;Mujeres;2008;127
25042 Baronia de Rialb, La;Mujeres;2007;130
25042 Baronia de Rialb, La;Mujeres;2006;129
25042 Baronia de Rialb, La;Mujeres;2005;127
25042 Baronia de Rialb, La;Mujeres;2004;130
25042 Baronia de Rialb, La;Mujeres;2003;136
25042 Baronia de Rialb, La;Mujeres;2002;130
25042 Baronia de Rialb, La;Mujeres;2001;132
25042 Baronia de Rialb, La;Mujeres;2000;127
25042 Baronia de Rialb, La;Mujeres;1999;121
25042 Baronia de Rialb, La;Mujeres;1998;117
25042 Baronia de Rialb, La;Mujeres;1997;""
25042 Baronia de Rialb, La;Mujeres;1996;124
25044 Bassella;Total;2025;216
25044 Bassella;Total;2024;210
25044 Bassella;Total;2023;221
25044 Bassella;Total;2022;223
25044 Bassella;Total;2021;224
25044 Bassella;Total;2020;217
25044 Bassella;Total;2019;224
25044 Bassella;Total;2018;231
25044 Bassella;Total;2017;229
25044 Bassella;Total;2016;235
25044 Bassella;Total;2015;234
25044 Bassella;Total;2014;244
25044 Bassella;Total;2013;249
25044 Bassella;Total;2012;246
25044 Bassella;Total;2011;255
25044 Bassella;Total;2010;259
25044 Bassella;Total;2009;252
25044 Bassella;Total;2008;258
25044 Bassella;Total;2007;255
25044 Bassella;Total;2006;256
25044 Bassella;Total;2005;261
25044 Bassella;Total;2004;263
25044 Bassella;Total;2003;265
25044 Bassella;Total;2002;306
25044 Bassella;Total;2001;306
25044 Bassella;Total;2000;308
25044 Bassella;Total;1999;318
25044 Bassella;Total;1998;335
25044 Bassella;Total;1997;""
25044 Bassella;Total;1996;341
25044 Bassella;Hombres;2025;118
25044 Bassella;Hombres;2024;115
25044 Bassella;Hombres;2023;120
25044 Bassella;Hombres;2022;117
25044 Bassella;Hombres;2021;119
25044 Bassella;Hombres;2020;112
25044 Bassella;Hombres;2019;112
25044 Bassella;Hombres;2018;113
25044 Bassella;Hombres;2017;109
25044 Bassella;Hombres;2016;112
25044 Bassella;Hombres;2015;117
25044 Bassella;Hombres;2014;125
25044 Bassella;Hombres;2013;127
25044 Bassella;Hombres;2012;129
25044 Bassella;Hombres;2011;134
25044 Bassella;Hombres;2010;137
25044 Bassella;Hombres;2009;132
25044 Bassella;Hombres;2008;136
25044 Bassella;Hombres;2007;132
25044 Bassella;Hombres;2006;134
25044 Bassella;Hombres;2005;134
25044 Bassella;Hombres;2004;137
25044 Bassella;Hombres;2003;135
25044 Bassella;Hombres;2002;154
25044 Bassella;Hombres;2001;157
25044 Bassella;Hombres;2000;156
25044 Bassella;Hombres;1999;161
25044 Bassella;Hombres;1998;168
25044 Bassella;Hombres;1997;""
25044 Bassella;Hombres;1996;174
25044 Bassella;Mujeres;2025;98
25044 Bassella;Mujeres;2024;95
25044 Bassella;Mujeres;2023;101
25044 Bassella;Mujeres;2022;106
25044 Bassella;Mujeres;2021;105
25044 Bassella;Mujeres;2020;105
25044 Bassella;Mujeres;2019;112
25044 Bassella;Mujeres;2018;118
25044 Bassella;Mujeres;2017;120
25044 Bassella;Mujeres;2016;123
25044 Bassella;Mujeres;2015;117
25044 Bassella;Mujeres;2014;119
25044 Bassella;Mujeres;2013;122
25044 Bassella;Mujeres;2012;117
25044 Bassella;Mujeres;2011;121
25044 Bassella;Mujeres;2010;122
25044 Bassella;Mujeres;2009;120
25044 Bassella;Mujeres;2008;122
25044 Bassella;Mujeres;2007;123
25044 Bassella;Mujeres;2006;122
25044 Bassella;Mujeres;2005;127
25044 Bassella;Mujeres;2004;126
25044 Bassella;Mujeres;2003;130
25044 Bassella;Mujeres;2002;152
25044 Bassella;Mujeres;2001;149
25044 Bassella;Mujeres;2000;152
25044 Bassella;Mujeres;1999;157
25044 Bassella;Mujeres;1998;167
25044 Bassella;Mujeres;1997;""
25044 Bassella;Mujeres;1996;167
25045 Bausen;Total;2025;62
25045 Bausen;Total;2024;60
25045 Bausen;Total;2023;70
25045 Bausen;Total;2022;66
25045 Bausen;Total;2021;66
25045 Bausen;Total;2020;60
25045 Bausen;Total;2019;58
25045 Bausen;Total;2018;64
25045 Bausen;Total;2017;67
25045 Bausen;Total;2016;64
25045 Bausen;Total;2015;58
25045 Bausen;Total;2014;49
25045 Bausen;Total;2013;52
25045 Bausen;Total;2012;61
25045 Bausen;Total;2011;59
25045 Bausen;Total;2010;61
25045 Bausen;Total;2009;63
25045 Bausen;Total;2008;60
25045 Bausen;Total;2007;61
25045 Bausen;Total;2006;52
25045 Bausen;Total;2005;52
25045 Bausen;Total;2004;51
25045 Bausen;Total;2003;51
25045 Bausen;Total;2002;55
25045 Bausen;Total;2001;58
25045 Bausen;Total;2000;62
25045 Bausen;Total;1999;67
25045 Bausen;Total;1998;67
25045 Bausen;Total;1997;""
25045 Bausen;Total;1996;70
25045 Bausen;Hombres;2025;32
25045 Bausen;Hombres;2024;31
25045 Bausen;Hombres;2023;38
25045 Bausen;Hombres;2022;33
25045 Bausen;Hombres;2021;34
25045 Bausen;Hombres;2020;30
25045 Bausen;Hombres;2019;30
25045 Bausen;Hombres;2018;34
25045 Bausen;Hombres;2017;33
25045 Bausen;Hombres;2016;33
25045 Bausen;Hombres;2015;32
25045 Bausen;Hombres;2014;29
25045 Bausen;Hombres;2013;31
25045 Bausen;Hombres;2012;36
25045 Bausen;Hombres;2011;35
25045 Bausen;Hombres;2010;35
25045 Bausen;Hombres;2009;37
25045 Bausen;Hombres;2008;37
25045 Bausen;Hombres;2007;38
25045 Bausen;Hombres;2006;33
25045 Bausen;Hombres;2005;33
25045 Bausen;Hombres;2004;31
25045 Bausen;Hombres;2003;30
25045 Bausen;Hombres;2002;31
25045 Bausen;Hombres;2001;34
25045 Bausen;Hombres;2000;36
25045 Bausen;Hombres;1999;39
25045 Bausen;Hombres;1998;39
25045 Bausen;Hombres;1997;""
25045 Bausen;Hombres;1996;41
25045 Bausen;Mujeres;2025;30
25045 Bausen;Mujeres;2024;29
25045 Bausen;Mujeres;2023;32
25045 Bausen;Mujeres;2022;33
25045 Bausen;Mujeres;2021;32
25045 Bausen;Mujeres;2020;30
25045 Bausen;Mujeres;2019;28
25045 Bausen;Mujeres;2018;30
25045 Bausen;Mujeres;2017;34
25045 Bausen;Mujeres;2016;31
25045 Bausen;Mujeres;2015;26
25045 Bausen;Mujeres;2014;20
25045 Bausen;Mujeres;2013;21
25045 Bausen;Mujeres;2012;25
25045 Bausen;Mujeres;2011;24
25045 Bausen;Mujeres;2010;26
25045 Bausen;Mujeres;2009;26
25045 Bausen;Mujeres;2008;23
25045 Bausen;Mujeres;2007;23
25045 Bausen;Mujeres;2006;19
25045 Bausen;Mujeres;2005;19
25045 Bausen;Mujeres;2004;20
25045 Bausen;Mujeres;2003;21
25045 Bausen;Mujeres;2002;24
25045 Bausen;Mujeres;2001;24
25045 Bausen;Mujeres;2000;26
25045 Bausen;Mujeres;1999;28
25045 Bausen;Mujeres;1998;28
25045 Bausen;Mujeres;1997;""
25045 Bausen;Mujeres;1996;29
25046 Belianes;Total;2025;514
25046 Belianes;Total;2024;517
25046 Belianes;Total;2023;510
25046 Belianes;Total;2022;508
25046 Belianes;Total;2021;521
25046 Belianes;Total;2020;520
25046 Belianes;Total;2019;525
25046 Belianes;Total;2018;525
25046 Belianes;Total;2017;519
25046 Belianes;Total;2016;539
25046 Belianes;Total;2015;555
25046 Belianes;Total;2014;555
25046 Belianes;Total;2013;556
25046 Belianes;Total;2012;564
25046 Belianes;Total;2011;578
25046 Belianes;Total;2010;584
25046 Belianes;Total;2009;589
25046 Belianes;Total;2008;584
25046 Belianes;Total;2007;580
25046 Belianes;Total;2006;592
25046 Belianes;Total;2005;615
25046 Belianes;Total;2004;608
25046 Belianes;Total;2003;611
25046 Belianes;Total;2002;590
25046 Belianes;Total;2001;576
25046 Belianes;Total;2000;550
25046 Belianes;Total;1999;556
25046 Belianes;Total;1998;558
25046 Belianes;Total;1997;""
25046 Belianes;Total;1996;558
25046 Belianes;Hombres;2025;248
25046 Belianes;Hombres;2024;248
25046 Belianes;Hombres;2023;248
25046 Belianes;Hombres;2022;251
25046 Belianes;Hombres;2021;257
25046 Belianes;Hombres;2020;261
25046 Belianes;Hombres;2019;269
25046 Belianes;Hombres;2018;265
25046 Belianes;Hombres;2017;261
25046 Belianes;Hombres;2016;269
25046 Belianes;Hombres;2015;274
25046 Belianes;Hombres;2014;275
25046 Belianes;Hombres;2013;286
25046 Belianes;Hombres;2012;291
25046 Belianes;Hombres;2011;295
25046 Belianes;Hombres;2010;299
25046 Belianes;Hombres;2009;304
25046 Belianes;Hombres;2008;300
25046 Belianes;Hombres;2007;297
25046 Belianes;Hombres;2006;306
25046 Belianes;Hombres;2005;319
25046 Belianes;Hombres;2004;309
25046 Belianes;Hombres;2003;309
25046 Belianes;Hombres;2002;289
25046 Belianes;Hombres;2001;273
25046 Belianes;Hombres;2000;260
25046 Belianes;Hombres;1999;268
25046 Belianes;Hombres;1998;269
25046 Belianes;Hombres;1997;""
25046 Belianes;Hombres;1996;269
25046 Belianes;Mujeres;2025;266
25046 Belianes;Mujeres;2024;269
25046 Belianes;Mujeres;2023;262
25046 Belianes;Mujeres;2022;257
25046 Belianes;Mujeres;2021;264
25046 Belianes;Mujeres;2020;259
25046 Belianes;Mujeres;2019;256
25046 Belianes;Mujeres;2018;260
25046 Belianes;Mujeres;2017;258
25046 Belianes;Mujeres;2016;270
25046 Belianes;Mujeres;2015;281
25046 Belianes;Mujeres;2014;280
25046 Belianes;Mujeres;2013;270
25046 Belianes;Mujeres;2012;273
25046 Belianes;Mujeres;2011;283
25046 Belianes;Mujeres;2010;285
25046 Belianes;Mujeres;2009;285
25046 Belianes;Mujeres;2008;284
25046 Belianes;Mujeres;2007;283
25046 Belianes;Mujeres;2006;286
25046 Belianes;Mujeres;2005;296
25046 Belianes;Mujeres;2004;299
25046 Belianes;Mujeres;2003;302
25046 Belianes;Mujeres;2002;301
25046 Belianes;Mujeres;2001;303
25046 Belianes;Mujeres;2000;290
25046 Belianes;Mujeres;1999;288
25046 Belianes;Mujeres;1998;289
25046 Belianes;Mujeres;1997;""
25046 Belianes;Mujeres;1996;289
25048 Bell-lloc d'Urgell;Total;2025;2.364
25048 Bell-lloc d'Urgell;Total;2024;2.359
25048 Bell-lloc d'Urgell;Total;2023;2.378
25048 Bell-lloc d'Urgell;Total;2022;2.342
25048 Bell-lloc d'Urgell;Total;2021;2.329
25048 Bell-lloc d'Urgell;Total;2020;2.335
25048 Bell-lloc d'Urgell;Total;2019;2.315
25048 Bell-lloc d'Urgell;Total;2018;2.289
25048 Bell-lloc d'Urgell;Total;2017;2.321
25048 Bell-lloc d'Urgell;Total;2016;2.349
25048 Bell-lloc d'Urgell;Total;2015;2.329
25048 Bell-lloc d'Urgell;Total;2014;2.351
25048 Bell-lloc d'Urgell;Total;2013;2.337
25048 Bell-lloc d'Urgell;Total;2012;2.420
25048 Bell-lloc d'Urgell;Total;2011;2.446
25048 Bell-lloc d'Urgell;Total;2010;2.448
25048 Bell-lloc d'Urgell;Total;2009;2.447
25048 Bell-lloc d'Urgell;Total;2008;2.413
25048 Bell-lloc d'Urgell;Total;2007;2.372
25048 Bell-lloc d'Urgell;Total;2006;2.326
25048 Bell-lloc d'Urgell;Total;2005;2.255
25048 Bell-lloc d'Urgell;Total;2004;2.126
25048 Bell-lloc d'Urgell;Total;2003;2.068
25048 Bell-lloc d'Urgell;Total;2002;2.122
25048 Bell-lloc d'Urgell;Total;2001;2.125
25048 Bell-lloc d'Urgell;Total;2000;2.124
25048 Bell-lloc d'Urgell;Total;1999;2.113
25048 Bell-lloc d'Urgell;Total;1998;2.106
25048 Bell-lloc d'Urgell;Total;1997;""
25048 Bell-lloc d'Urgell;Total;1996;2.119
25048 Bell-lloc d'Urgell;Hombres;2025;1.191
25048 Bell-lloc d'Urgell;Hombres;2024;1.182
25048 Bell-lloc d'Urgell;Hombres;2023;1.195
25048 Bell-lloc d'Urgell;Hombres;2022;1.173
