Municipios;Sexo;Periodo;Total
43042 Castellvell del Camp;Total;2022;2.946
43042 Castellvell del Camp;Total;2021;2.873
43042 Castellvell del Camp;Hombres;2025;1.508
43042 Castellvell del Camp;Hombres;2024;1.502
43042 Castellvell del Camp;Hombres;2023;1.518
43042 Castellvell del Camp;Hombres;2022;1.474
43042 Castellvell del Camp;Hombres;2021;1.441
43042 Castellvell del Camp;Mujeres;2025;1.494
43042 Castellvell del Camp;Mujeres;2024;1.493
43042 Castellvell del Camp;Mujeres;2023;1.500
43042 Castellvell del Camp;Mujeres;2022;1.472
43042 Castellvell del Camp;Mujeres;2021;1.432
43043 Catllar, El;Total;2025;5.375
43043 Catllar, El;Total;2024;5.218
43043 Catllar, El;Total;2023;5.115
43043 Catllar, El;Total;2022;4.921
43043 Catllar, El;Total;2021;4.740
43043 Catllar, El;Hombres;2025;2.816
43043 Catllar, El;Hombres;2024;2.722
43043 Catllar, El;Hombres;2023;2.671
43043 Catllar, El;Hombres;2022;2.568
43043 Catllar, El;Hombres;2021;2.467
43043 Catllar, El;Mujeres;2025;2.559
43043 Catllar, El;Mujeres;2024;2.496
43043 Catllar, El;Mujeres;2023;2.444
43043 Catllar, El;Mujeres;2022;2.353
43043 Catllar, El;Mujeres;2021;2.273
43045 Colldejou;Total;2025;155
43045 Colldejou;Total;2024;160
43045 Colldejou;Total;2023;161
43045 Colldejou;Total;2022;172
43045 Colldejou;Total;2021;167
43045 Colldejou;Hombres;2025;86
43045 Colldejou;Hombres;2024;91
43045 Colldejou;Hombres;2023;93
43045 Colldejou;Hombres;2022;97
43045 Colldejou;Hombres;2021;93
43045 Colldejou;Mujeres;2025;69
43045 Colldejou;Mujeres;2024;69
43045 Colldejou;Mujeres;2023;68
43045 Colldejou;Mujeres;2022;75
43045 Colldejou;Mujeres;2021;74
43046 Conesa;Total;2025;111
43046 Conesa;Total;2024;113
43046 Conesa;Total;2023;120
43046 Conesa;Total;2022;109
43046 Conesa;Total;2021;106
43046 Conesa;Hombres;2025;58
43046 Conesa;Hombres;2024;59
43046 Conesa;Hombres;2023;60
43046 Conesa;Hombres;2022;53
43046 Conesa;Hombres;2021;52
43046 Conesa;Mujeres;2025;53
43046 Conesa;Mujeres;2024;54
43046 Conesa;Mujeres;2023;60
43046 Conesa;Mujeres;2022;56
43046 Conesa;Mujeres;2021;54
43047 Constantí;Total;2025;7.108
43047 Constantí;Total;2024;6.888
43047 Constantí;Total;2023;6.788
43047 Constantí;Total;2022;6.685
43047 Constantí;Total;2021;6.724
43047 Constantí;Hombres;2025;3.639
43047 Constantí;Hombres;2024;3.507
43047 Constantí;Hombres;2023;3.490
43047 Constantí;Hombres;2022;3.427
43047 Constantí;Hombres;2021;3.470
43047 Constantí;Mujeres;2025;3.469
43047 Constantí;Mujeres;2024;3.381
43047 Constantí;Mujeres;2023;3.298
43047 Constantí;Mujeres;2022;3.258
43047 Constantí;Mujeres;2021;3.254
43048 Corbera d'Ebre;Total;2025;1.023
43048 Corbera d'Ebre;Total;2024;1.019
43048 Corbera d'Ebre;Total;2023;1.011
43048 Corbera d'Ebre;Total;2022;993
43048 Corbera d'Ebre;Total;2021;981
43048 Corbera d'Ebre;Hombres;2025;541
43048 Corbera d'Ebre;Hombres;2024;538
43048 Corbera d'Ebre;Hombres;2023;536
43048 Corbera d'Ebre;Hombres;2022;530
43048 Corbera d'Ebre;Hombres;2021;510
43048 Corbera d'Ebre;Mujeres;2025;482
43048 Corbera d'Ebre;Mujeres;2024;481
43048 Corbera d'Ebre;Mujeres;2023;475
43048 Corbera d'Ebre;Mujeres;2022;463
43048 Corbera d'Ebre;Mujeres;2021;471
43049 Cornudella de Montsant;Total;2025;999
43049 Cornudella de Montsant;Total;2024;1.023
43049 Cornudella de Montsant;Total;2023;993
43049 Cornudella de Montsant;Total;2022;978
43049 Cornudella de Montsant;Total;2021;965
43049 Cornudella de Montsant;Hombres;2025;537
43049 Cornudella de Montsant;Hombres;2024;542
43049 Cornudella de Montsant;Hombres;2023;529
43049 Cornudella de Montsant;Hombres;2022;527
43049 Cornudella de Montsant;Hombres;2021;509
43049 Cornudella de Montsant;Mujeres;2025;462
43049 Cornudella de Montsant;Mujeres;2024;481
43049 Cornudella de Montsant;Mujeres;2023;464
43049 Cornudella de Montsant;Mujeres;2022;451
43049 Cornudella de Montsant;Mujeres;2021;456
43050 Creixell;Total;2025;4.261
43050 Creixell;Total;2024;4.190
43050 Creixell;Total;2023;4.084
43050 Creixell;Total;2022;3.981
43050 Creixell;Total;2021;3.912
43050 Creixell;Hombres;2025;2.104
43050 Creixell;Hombres;2024;2.087
43050 Creixell;Hombres;2023;2.054
43050 Creixell;Hombres;2022;2.004
43050 Creixell;Hombres;2021;1.970
43050 Creixell;Mujeres;2025;2.157
43050 Creixell;Mujeres;2024;2.103
43050 Creixell;Mujeres;2023;2.030
43050 Creixell;Mujeres;2022;1.977
43050 Creixell;Mujeres;2021;1.942
43051 Cunit;Total;2025;16.385
43051 Cunit;Total;2024;15.804
43051 Cunit;Total;2023;15.278
43051 Cunit;Total;2022;14.622
43051 Cunit;Total;2021;14.081
43051 Cunit;Hombres;2025;8.075
43051 Cunit;Hombres;2024;7.796
43051 Cunit;Hombres;2023;7.525
43051 Cunit;Hombres;2022;7.169
43051 Cunit;Hombres;2021;6.956
43051 Cunit;Mujeres;2025;8.310
43051 Cunit;Mujeres;2024;8.008
43051 Cunit;Mujeres;2023;7.753
43051 Cunit;Mujeres;2022;7.453
43051 Cunit;Mujeres;2021;7.125
43901 Deltebre;Total;2025;12.041
43901 Deltebre;Total;2024;11.951
43901 Deltebre;Total;2023;11.818
43901 Deltebre;Total;2022;11.656
43901 Deltebre;Total;2021;11.539
43901 Deltebre;Hombres;2025;6.081
43901 Deltebre;Hombres;2024;6.018
43901 Deltebre;Hombres;2023;5.945
43901 Deltebre;Hombres;2022;5.882
43901 Deltebre;Hombres;2021;5.801
43901 Deltebre;Mujeres;2025;5.960
43901 Deltebre;Mujeres;2024;5.933
43901 Deltebre;Mujeres;2023;5.873
43901 Deltebre;Mujeres;2022;5.774
43901 Deltebre;Mujeres;2021;5.738
43053 Duesaigües;Total;2025;217
43053 Duesaigües;Total;2024;222
43053 Duesaigües;Total;2023;225
43053 Duesaigües;Total;2022;232
43053 Duesaigües;Total;2021;234
43053 Duesaigües;Hombres;2025;120
43053 Duesaigües;Hombres;2024;121
43053 Duesaigües;Hombres;2023;122
43053 Duesaigües;Hombres;2022;128
43053 Duesaigües;Hombres;2021;131
43053 Duesaigües;Mujeres;2025;97
43053 Duesaigües;Mujeres;2024;101
43053 Duesaigües;Mujeres;2023;103
43053 Duesaigües;Mujeres;2022;104
43053 Duesaigües;Mujeres;2021;103
43054 Espluga de Francolí, L';Total;2025;3.863
43054 Espluga de Francolí, L';Total;2024;3.817
43054 Espluga de Francolí, L';Total;2023;3.733
43054 Espluga de Francolí, L';Total;2022;3.698
43054 Espluga de Francolí, L';Total;2021;3.717
43054 Espluga de Francolí, L';Hombres;2025;1.929
43054 Espluga de Francolí, L';Hombres;2024;1.880
43054 Espluga de Francolí, L';Hombres;2023;1.841
43054 Espluga de Francolí, L';Hombres;2022;1.807
43054 Espluga de Francolí, L';Hombres;2021;1.821
43054 Espluga de Francolí, L';Mujeres;2025;1.934
43054 Espluga de Francolí, L';Mujeres;2024;1.937
43054 Espluga de Francolí, L';Mujeres;2023;1.892
43054 Espluga de Francolí, L';Mujeres;2022;1.891
43054 Espluga de Francolí, L';Mujeres;2021;1.896
43055 Falset;Total;2025;2.890
43055 Falset;Total;2024;2.856
43055 Falset;Total;2023;2.809
43055 Falset;Total;2022;2.740
43055 Falset;Total;2021;2.724
43055 Falset;Hombres;2025;1.505
43055 Falset;Hombres;2024;1.476
43055 Falset;Hombres;2023;1.429
43055 Falset;Hombres;2022;1.380
43055 Falset;Hombres;2021;1.368
43055 Falset;Mujeres;2025;1.385
43055 Falset;Mujeres;2024;1.380
43055 Falset;Mujeres;2023;1.380
43055 Falset;Mujeres;2022;1.360
43055 Falset;Mujeres;2021;1.356
43056 Fatarella, La;Total;2025;840
43056 Fatarella, La;Total;2024;852
43056 Fatarella, La;Total;2023;874
43056 Fatarella, La;Total;2022;891
43056 Fatarella, La;Total;2021;917
43056 Fatarella, La;Hombres;2025;418
43056 Fatarella, La;Hombres;2024;425
43056 Fatarella, La;Hombres;2023;434
43056 Fatarella, La;Hombres;2022;440
43056 Fatarella, La;Hombres;2021;447
43056 Fatarella, La;Mujeres;2025;422
43056 Fatarella, La;Mujeres;2024;427
43056 Fatarella, La;Mujeres;2023;440
43056 Fatarella, La;Mujeres;2022;451
43056 Fatarella, La;Mujeres;2021;470
43057 Febró, La;Total;2025;35
43057 Febró, La;Total;2024;36
43057 Febró, La;Total;2023;38
43057 Febró, La;Total;2022;39
43057 Febró, La;Total;2021;41
43057 Febró, La;Hombres;2025;22
43057 Febró, La;Hombres;2024;22
43057 Febró, La;Hombres;2023;23
43057 Febró, La;Hombres;2022;24
43057 Febró, La;Hombres;2021;25
43057 Febró, La;Mujeres;2025;13
43057 Febró, La;Mujeres;2024;14
43057 Febró, La;Mujeres;2023;15
43057 Febró, La;Mujeres;2022;15
43057 Febró, La;Mujeres;2021;16
43058 Figuera, La;Total;2025;115
43058 Figuera, La;Total;2024;122
43058 Figuera, La;Total;2023;119
43058 Figuera, La;Total;2022;123
43058 Figuera, La;Total;2021;117
43058 Figuera, La;Hombres;2025;66
43058 Figuera, La;Hombres;2024;68
43058 Figuera, La;Hombres;2023;68
43058 Figuera, La;Hombres;2022;71
43058 Figuera, La;Hombres;2021;66
43058 Figuera, La;Mujeres;2025;49
43058 Figuera, La;Mujeres;2024;54
43058 Figuera, La;Mujeres;2023;51
43058 Figuera, La;Mujeres;2022;52
43058 Figuera, La;Mujeres;2021;51
43059 Figuerola del Camp;Total;2025;342
43059 Figuerola del Camp;Total;2024;345
43059 Figuerola del Camp;Total;2023;337
43059 Figuerola del Camp;Total;2022;332
43059 Figuerola del Camp;Total;2021;336
43059 Figuerola del Camp;Hombres;2025;167
43059 Figuerola del Camp;Hombres;2024;170
43059 Figuerola del Camp;Hombres;2023;166
43059 Figuerola del Camp;Hombres;2022;168
43059 Figuerola del Camp;Hombres;2021;167
43059 Figuerola del Camp;Mujeres;2025;175
43059 Figuerola del Camp;Mujeres;2024;175
43059 Figuerola del Camp;Mujeres;2023;171
43059 Figuerola del Camp;Mujeres;2022;164
43059 Figuerola del Camp;Mujeres;2021;169
43060 Flix;Total;2025;3.340
43060 Flix;Total;2024;3.324
43060 Flix;Total;2023;3.343
43060 Flix;Total;2022;3.426
43060 Flix;Total;2021;3.451
43060 Flix;Hombres;2025;1.689
43060 Flix;Hombres;2024;1.684
43060 Flix;Hombres;2023;1.684
43060 Flix;Hombres;2022;1.722
43060 Flix;Hombres;2021;1.740
43060 Flix;Mujeres;2025;1.651
43060 Flix;Mujeres;2024;1.640
43060 Flix;Mujeres;2023;1.659
43060 Flix;Mujeres;2022;1.704
43060 Flix;Mujeres;2021;1.711
43061 Forès;Total;2025;38
43061 Forès;Total;2024;40
43061 Forès;Total;2023;47
43061 Forès;Total;2022;48
43061 Forès;Total;2021;48
43061 Forès;Hombres;2025;25
43061 Forès;Hombres;2024;25
43061 Forès;Hombres;2023;29
43061 Forès;Hombres;2022;28
43061 Forès;Hombres;2021;27
43061 Forès;Mujeres;2025;13
43061 Forès;Mujeres;2024;15
43061 Forès;Mujeres;2023;18
43061 Forès;Mujeres;2022;20
43061 Forès;Mujeres;2021;21
43062 Freginals;Total;2025;443
43062 Freginals;Total;2024;424
43062 Freginals;Total;2023;411
43062 Freginals;Total;2022;388
43062 Freginals;Total;2021;391
43062 Freginals;Hombres;2025;251
43062 Freginals;Hombres;2024;233
43062 Freginals;Hombres;2023;222
43062 Freginals;Hombres;2022;213
43062 Freginals;Hombres;2021;210
43062 Freginals;Mujeres;2025;192
43062 Freginals;Mujeres;2024;191
43062 Freginals;Mujeres;2023;189
43062 Freginals;Mujeres;2022;175
43062 Freginals;Mujeres;2021;181
43063 Galera, La;Total;2025;726
43063 Galera, La;Total;2024;708
43063 Galera, La;Total;2023;715
43063 Galera, La;Total;2022;700
43063 Galera, La;Total;2021;723
43063 Galera, La;Hombres;2025;378
43063 Galera, La;Hombres;2024;361
43063 Galera, La;Hombres;2023;369
43063 Galera, La;Hombres;2022;361
43063 Galera, La;Hombres;2021;375
43063 Galera, La;Mujeres;2025;348
43063 Galera, La;Mujeres;2024;347
43063 Galera, La;Mujeres;2023;346
43063 Galera, La;Mujeres;2022;339
43063 Galera, La;Mujeres;2021;348
43064 Gandesa;Total;2025;3.150
43064 Gandesa;Total;2024;3.166
43064 Gandesa;Total;2023;3.140
43064 Gandesa;Total;2022;3.100
43064 Gandesa;Total;2021;3.098
43064 Gandesa;Hombres;2025;1.591
43064 Gandesa;Hombres;2024;1.594
43064 Gandesa;Hombres;2023;1.592
43064 Gandesa;Hombres;2022;1.577
43064 Gandesa;Hombres;2021;1.587
43064 Gandesa;Mujeres;2025;1.559
43064 Gandesa;Mujeres;2024;1.572
43064 Gandesa;Mujeres;2023;1.548
43064 Gandesa;Mujeres;2022;1.523
43064 Gandesa;Mujeres;2021;1.511
43065 Garcia;Total;2025;551
43065 Garcia;Total;2024;543
43065 Garcia;Total;2023;547
43065 Garcia;Total;2022;527
43065 Garcia;Total;2021;535
43065 Garcia;Hombres;2025;288
43065 Garcia;Hombres;2024;273
43065 Garcia;Hombres;2023;277
43065 Garcia;Hombres;2022;263
43065 Garcia;Hombres;2021;261
43065 Garcia;Mujeres;2025;263
43065 Garcia;Mujeres;2024;270
43065 Garcia;Mujeres;2023;270
43065 Garcia;Mujeres;2022;264
43065 Garcia;Mujeres;2021;274
43066 Garidells, Els;Total;2025;211
43066 Garidells, Els;Total;2024;202
43066 Garidells, Els;Total;2023;198
43066 Garidells, Els;Total;2022;196
43066 Garidells, Els;Total;2021;198
43066 Garidells, Els;Hombres;2025;104
43066 Garidells, Els;Hombres;2024;98
43066 Garidells, Els;Hombres;2023;98
43066 Garidells, Els;Hombres;2022;98
43066 Garidells, Els;Hombres;2021;98
43066 Garidells, Els;Mujeres;2025;107
43066 Garidells, Els;Mujeres;2024;104
43066 Garidells, Els;Mujeres;2023;100
43066 Garidells, Els;Mujeres;2022;98
43066 Garidells, Els;Mujeres;2021;100
43067 Ginestar;Total;2025;800
43067 Ginestar;Total;2024;794
43067 Ginestar;Total;2023;794
43067 Ginestar;Total;2022;790
43067 Ginestar;Total;2021;787
43067 Ginestar;Hombres;2025;414
43067 Ginestar;Hombres;2024;414
43067 Ginestar;Hombres;2023;420
43067 Ginestar;Hombres;2022;423
43067 Ginestar;Hombres;2021;420
43067 Ginestar;Mujeres;2025;386
43067 Ginestar;Mujeres;2024;380
43067 Ginestar;Mujeres;2023;374
43067 Ginestar;Mujeres;2022;367
43067 Ginestar;Mujeres;2021;367
43068 Godall;Total;2025;591
43068 Godall;Total;2024;612
43068 Godall;Total;2023;614
43068 Godall;Total;2022;609
43068 Godall;Total;2021;614
43068 Godall;Hombres;2025;297
43068 Godall;Hombres;2024;304
43068 Godall;Hombres;2023;306
43068 Godall;Hombres;2022;297
43068 Godall;Hombres;2021;304
43068 Godall;Mujeres;2025;294
43068 Godall;Mujeres;2024;308
43068 Godall;Mujeres;2023;308
43068 Godall;Mujeres;2022;312
43068 Godall;Mujeres;2021;310
43069 Gratallops;Total;2025;226
43069 Gratallops;Total;2024;229
43069 Gratallops;Total;2023;237
43069 Gratallops;Total;2022;236
43069 Gratallops;Total;2021;237
43069 Gratallops;Hombres;2025;130
43069 Gratallops;Hombres;2024;126
43069 Gratallops;Hombres;2023;134
43069 Gratallops;Hombres;2022;130
43069 Gratallops;Hombres;2021;131
43069 Gratallops;Mujeres;2025;96
43069 Gratallops;Mujeres;2024;103
43069 Gratallops;Mujeres;2023;103
43069 Gratallops;Mujeres;2022;106
43069 Gratallops;Mujeres;2021;106
43070 Guiamets, Els;Total;2025;254
43070 Guiamets, Els;Total;2024;258
43070 Guiamets, Els;Total;2023;267
43070 Guiamets, Els;Total;2022;279
43070 Guiamets, Els;Total;2021;276
43070 Guiamets, Els;Hombres;2025;128
43070 Guiamets, Els;Hombres;2024;130
43070 Guiamets, Els;Hombres;2023;136
43070 Guiamets, Els;Hombres;2022;140
43070 Guiamets, Els;Hombres;2021;134
43070 Guiamets, Els;Mujeres;2025;126
43070 Guiamets, Els;Mujeres;2024;128
43070 Guiamets, Els;Mujeres;2023;131
43070 Guiamets, Els;Mujeres;2022;139
43070 Guiamets, Els;Mujeres;2021;142
43071 Horta de Sant Joan;Total;2025;1.150
43071 Horta de Sant Joan;Total;2024;1.157
43071 Horta de Sant Joan;Total;2023;1.169
43071 Horta de Sant Joan;Total;2022;1.154
43071 Horta de Sant Joan;Total;2021;1.138
43071 Horta de Sant Joan;Hombres;2025;597
43071 Horta de Sant Joan;Hombres;2024;599
43071 Horta de Sant Joan;Hombres;2023;595
43071 Horta de Sant Joan;Hombres;2022;595
43071 Horta de Sant Joan;Hombres;2021;589
43071 Horta de Sant Joan;Mujeres;2025;553
43071 Horta de Sant Joan;Mujeres;2024;558
43071 Horta de Sant Joan;Mujeres;2023;574
43071 Horta de Sant Joan;Mujeres;2022;559
43071 Horta de Sant Joan;Mujeres;2021;549
43072 Lloar, El;Total;2025;99
43072 Lloar, El;Total;2024;101
43072 Lloar, El;Total;2023;105
43072 Lloar, El;Total;2022;104
43072 Lloar, El;Total;2021;111
43072 Lloar, El;Hombres;2025;51
43072 Lloar, El;Hombres;2024;52
43072 Lloar, El;Hombres;2023;56
43072 Lloar, El;Hombres;2022;53
43072 Lloar, El;Hombres;2021;57
43072 Lloar, El;Mujeres;2025;48
43072 Lloar, El;Mujeres;2024;49
43072 Lloar, El;Mujeres;2023;49
43072 Lloar, El;Mujeres;2022;51
43072 Lloar, El;Mujeres;2021;54
43073 Llorac;Total;2025;105
43073 Llorac;Total;2024;101
43073 Llorac;Total;2023;97
43073 Llorac;Total;2022;96
43073 Llorac;Total;2021;92
43073 Llorac;Hombres;2025;59
43073 Llorac;Hombres;2024;55
43073 Llorac;Hombres;2023;51
43073 Llorac;Hombres;2022;52
43073 Llorac;Hombres;2021;49
43073 Llorac;Mujeres;2025;46
43073 Llorac;Mujeres;2024;46
43073 Llorac;Mujeres;2023;46
43073 Llorac;Mujeres;2022;44
43073 Llorac;Mujeres;2021;43
43074 Llorenç del Penedès;Total;2025;2.425
43074 Llorenç del Penedès;Total;2024;2.431
43074 Llorenç del Penedès;Total;2023;2.391
43074 Llorenç del Penedès;Total;2022;2.393
43074 Llorenç del Penedès;Total;2021;2.381
43074 Llorenç del Penedès;Hombres;2025;1.197
43074 Llorenç del Penedès;Hombres;2024;1.208
43074 Llorenç del Penedès;Hombres;2023;1.171
43074 Llorenç del Penedès;Hombres;2022;1.177
43074 Llorenç del Penedès;Hombres;2021;1.169
43074 Llorenç del Penedès;Mujeres;2025;1.228
43074 Llorenç del Penedès;Mujeres;2024;1.223
43074 Llorenç del Penedès;Mujeres;2023;1.220
43074 Llorenç del Penedès;Mujeres;2022;1.216
43074 Llorenç del Penedès;Mujeres;2021;1.212
43076 Marçà;Total;2025;623
43076 Marçà;Total;2024;598
43076 Marçà;Total;2023;589
43076 Marçà;Total;2022;593
43076 Marçà;Total;2021;612
43076 Marçà;Hombres;2025;334
43076 Marçà;Hombres;2024;320
43076 Marçà;Hombres;2023;318
43076 Marçà;Hombres;2022;314
43076 Marçà;Hombres;2021;320
43076 Marçà;Mujeres;2025;289
43076 Marçà;Mujeres;2024;278
43076 Marçà;Mujeres;2023;271
43076 Marçà;Mujeres;2022;279
43076 Marçà;Mujeres;2021;292
43075 Margalef;Total;2025;106
43075 Margalef;Total;2024;106
43075 Margalef;Total;2023;106
43075 Margalef;Total;2022;107
43075 Margalef;Total;2021;104
43075 Margalef;Hombres;2025;64
43075 Margalef;Hombres;2024;64
43075 Margalef;Hombres;2023;67
43075 Margalef;Hombres;2022;65
43075 Margalef;Hombres;2021;61
43075 Margalef;Mujeres;2025;42
43075 Margalef;Mujeres;2024;42
43075 Margalef;Mujeres;2023;39
43075 Margalef;Mujeres;2022;42
43075 Margalef;Mujeres;2021;43
43077 Mas de Barberans;Total;2025;535
43077 Mas de Barberans;Total;2024;547
43077 Mas de Barberans;Total;2023;544
43077 Mas de Barberans;Total;2022;556
43077 Mas de Barberans;Total;2021;572
43077 Mas de Barberans;Hombres;2025;270
43077 Mas de Barberans;Hombres;2024;276
43077 Mas de Barberans;Hombres;2023;274
43077 Mas de Barberans;Hombres;2022;274
43077 Mas de Barberans;Hombres;2021;286
43077 Mas de Barberans;Mujeres;2025;265
43077 Mas de Barberans;Mujeres;2024;271
43077 Mas de Barberans;Mujeres;2023;270
43077 Mas de Barberans;Mujeres;2022;282
43077 Mas de Barberans;Mujeres;2021;286
43078 Masdenverge;Total;2025;1.138
43078 Masdenverge;Total;2024;1.149
43078 Masdenverge;Total;2023;1.137
43078 Masdenverge;Total;2022;1.129
43078 Masdenverge;Total;2021;1.109
43078 Masdenverge;Hombres;2025;604
43078 Masdenverge;Hombres;2024;617
43078 Masdenverge;Hombres;2023;591
43078 Masdenverge;Hombres;2022;587
43078 Masdenverge;Hombres;2021;572
43078 Masdenverge;Mujeres;2025;534
43078 Masdenverge;Mujeres;2024;532
43078 Masdenverge;Mujeres;2023;546
43078 Masdenverge;Mujeres;2022;542
43078 Masdenverge;Mujeres;2021;537
43079 Masllorenç;Total;2025;573
43079 Masllorenç;Total;2024;573
43079 Masllorenç;Total;2023;576
43079 Masllorenç;Total;2022;547
43079 Masllorenç;Total;2021;508
43079 Masllorenç;Hombres;2025;319
43079 Masllorenç;Hombres;2024;317
43079 Masllorenç;Hombres;2023;319
43079 Masllorenç;Hombres;2022;299
43079 Masllorenç;Hombres;2021;276
43079 Masllorenç;Mujeres;2025;254
43079 Masllorenç;Mujeres;2024;256
43079 Masllorenç;Mujeres;2023;257
43079 Masllorenç;Mujeres;2022;248
43079 Masllorenç;Mujeres;2021;232
43080 Masó, La;Total;2025;307
43080 Masó, La;Total;2024;288
43080 Masó, La;Total;2023;296
43080 Masó, La;Total;2022;285
43080 Masó, La;Total;2021;283
43080 Masó, La;Hombres;2025;160
43080 Masó, La;Hombres;2024;149
43080 Masó, La;Hombres;2023;155
43080 Masó, La;Hombres;2022;149
43080 Masó, La;Hombres;2021;148
43080 Masó, La;Mujeres;2025;147
43080 Masó, La;Mujeres;2024;139
43080 Masó, La;Mujeres;2023;141
43080 Masó, La;Mujeres;2022;136
43080 Masó, La;Mujeres;2021;135
43081 Maspujols;Total;2025;915
43081 Maspujols;Total;2024;889
43081 Maspujols;Total;2023;856
43081 Maspujols;Total;2022;859
43081 Maspujols;Total;2021;826
43081 Maspujols;Hombres;2025;475
43081 Maspujols;Hombres;2024;462
43081 Maspujols;Hombres;2023;443
43081 Maspujols;Hombres;2022;443
43081 Maspujols;Hombres;2021;420
43081 Maspujols;Mujeres;2025;440
43081 Maspujols;Mujeres;2024;427
43081 Maspujols;Mujeres;2023;413
43081 Maspujols;Mujeres;2022;416
43081 Maspujols;Mujeres;2021;406
43082 Masroig, El;Total;2025;473
43082 Masroig, El;Total;2024;480
43082 Masroig, El;Total;2023;466
43082 Masroig, El;Total;2022;479
43082 Masroig, El;Total;2021;499
43082 Masroig, El;Hombres;2025;263
43082 Masroig, El;Hombres;2024;265
43082 Masroig, El;Hombres;2023;252
43082 Masroig, El;Hombres;2022;263
43082 Masroig, El;Hombres;2021;278
43082 Masroig, El;Mujeres;2025;210
43082 Masroig, El;Mujeres;2024;215
43082 Masroig, El;Mujeres;2023;214
43082 Masroig, El;Mujeres;2022;216
43082 Masroig, El;Mujeres;2021;221
43083 Milà, El;Total;2025;194
43083 Milà, El;Total;2024;197
43083 Milà, El;Total;2023;181
43083 Milà, El;Total;2022;189
43083 Milà, El;Total;2021;191
43083 Milà, El;Hombres;2025;100
43083 Milà, El;Hombres;2024;99
43083 Milà, El;Hombres;2023;87
43083 Milà, El;Hombres;2022;89
43083 Milà, El;Hombres;2021;91
43083 Milà, El;Mujeres;2025;94
43083 Milà, El;Mujeres;2024;98
43083 Milà, El;Mujeres;2023;94
43083 Milà, El;Mujeres;2022;100
43083 Milà, El;Mujeres;2021;100
43084 Miravet;Total;2025;703
43084 Miravet;Total;2024;688
43084 Miravet;Total;2023;690
43084 Miravet;Total;2022;682
43084 Miravet;Total;2021;685
43084 Miravet;Hombres;2025;373
43084 Miravet;Hombres;2024;363
43084 Miravet;Hombres;2023;365
43084 Miravet;Hombres;2022;357
43084 Miravet;Hombres;2021;364
43084 Miravet;Mujeres;2025;330
43084 Miravet;Mujeres;2024;325
43084 Miravet;Mujeres;2023;325
43084 Miravet;Mujeres;2022;325
43084 Miravet;Mujeres;2021;321
43085 Molar, El;Total;2025;295
43085 Molar, El;Total;2024;307
43085 Molar, El;Total;2023;314
43085 Molar, El;Total;2022;296
43085 Molar, El;Total;2021;298
43085 Molar, El;Hombres;2025;149
43085 Molar, El;Hombres;2024;151
43085 Molar, El;Hombres;2023;156
43085 Molar, El;Hombres;2022;153
43085 Molar, El;Hombres;2021;157
43085 Molar, El;Mujeres;2025;146
43085 Molar, El;Mujeres;2024;156
43085 Molar, El;Mujeres;2023;158
43085 Molar, El;Mujeres;2022;143
43085 Molar, El;Mujeres;2021;141
43086 Montblanc;Total;2025;7.542
43086 Montblanc;Total;2024;7.550
43086 Montblanc;Total;2023;7.456
43086 Montblanc;Total;2022;7.410
43086 Montblanc;Total;2021;7.433
43086 Montblanc;Hombres;2025;3.873
43086 Montblanc;Hombres;2024;3.863
43086 Montblanc;Hombres;2023;3.797
43086 Montblanc;Hombres;2022;3.774
43086 Montblanc;Hombres;2021;3.771
43086 Montblanc;Mujeres;2025;3.669
43086 Montblanc;Mujeres;2024;3.687
43086 Montblanc;Mujeres;2023;3.659
43086 Montblanc;Mujeres;2022;3.636
43086 Montblanc;Mujeres;2021;3.662
43088 Montbrió del Camp;Total;2025;3.157
43088 Montbrió del Camp;Total;2024;3.128
43088 Montbrió del Camp;Total;2023;3.086
43088 Montbrió del Camp;Total;2022;3.073
43088 Montbrió del Camp;Total;2021;2.985
43088 Montbrió del Camp;Hombres;2025;1.612
43088 Montbrió del Camp;Hombres;2024;1.611
43088 Montbrió del Camp;Hombres;2023;1.594
43088 Montbrió del Camp;Hombres;2022;1.588
43088 Montbrió del Camp;Hombres;2021;1.539
43088 Montbrió del Camp;Mujeres;2025;1.545
43088 Montbrió del Camp;Mujeres;2024;1.517
43088 Montbrió del Camp;Mujeres;2023;1.492
43088 Montbrió del Camp;Mujeres;2022;1.485
43088 Montbrió del Camp;Mujeres;2021;1.446
43089 Montferri;Total;2025;502
43089 Montferri;Total;2024;473
43089 Montferri;Total;2023;435
43089 Montferri;Total;2022;419
43089 Montferri;Total;2021;397
43089 Montferri;Hombres;2025;264
43089 Montferri;Hombres;2024;251
43089 Montferri;Hombres;2023;235
43089 Montferri;Hombres;2022;227
43089 Montferri;Hombres;2021;211
43089 Montferri;Mujeres;2025;238
43089 Montferri;Mujeres;2024;222
43089 Montferri;Mujeres;2023;200
43089 Montferri;Mujeres;2022;192
43089 Montferri;Mujeres;2021;186
43090 Montmell, El;Total;2025;1.958
43090 Montmell, El;Total;2024;1.917
43090 Montmell, El;Total;2023;1.887
43090 Montmell, El;Total;2022;1.863
43090 Montmell, El;Total;2021;1.730
43090 Montmell, El;Hombres;2025;1.041
43090 Montmell, El;Hombres;2024;1.031
43090 Montmell, El;Hombres;2023;1.008
43090 Montmell, El;Hombres;2022;997
43090 Montmell, El;Hombres;2021;924
